,id,major,gender,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,academic,campus,internship,AtRisk_academic,AtRisk_campus,AtRisk_internship,At_Risk,graduate_program,goverment,industry,placement,annual
91,91,Mathmatics,F,84.84848484848484,82.08092485549133,74.4186046511628,62.5,66.06498194945848,86.63594470046083,77.63157894736842,74.02597402597402,80.37383177570094,86.86440677966101,77.54447325337625,2,18,0,1,0,1,0.39613470606479695,0.20770735251652755,0.5969982295920213,1.2008402881733458,163457.73149948276
92,92,Mathmatics,M,87.87878787878788,86.70520231213872,77.32558139534883,66.5,68.23104693140795,92.16589861751152,86.84210526315789,83.11688311688312,87.38317757009345,96.1864406779661,83.23351237632954,5,19,0,0,0,0,0.5525107409678577,0.3467277999865408,0.6797466333149458,1.5789851742693441,176470.68827426672
93,93,Mathmatics,M,67.27272727272727,70.52023121387283,62.7906976744186,52.0,56.31768953068592,68.20276497695852,71.05263157894737,64.93506493506493,71.49532710280374,77.96610169491525,66.25532359803944,6,-2,1,0,1,2,0.06453921318974302,0.16002373443009046,0.06595604954184797,0.29051899716168145,13360.256519359351
94,94,Liberal Arts,M,73.33333333333333,81.5028901734104,75.0,85.5,86.64259927797833,77.88018433179724,76.3157894736842,72.07792207792208,79.4392523364486,63.559322033898304,77.12512930384725,20,13,0,0,0,0,0.6313007742820658,0.8303119698771448,0.696749819210731,2.1583625633699417,176815.89392048924
95,95,Computer Science,M,80.60606060606061,79.1907514450867,59.30232558139535,63.5,68.95306859205776,79.72350230414746,89.47368421052632,79.22077922077922,72.89719626168224,84.32203389830508,75.71894021200407,9,1,0,0,1,1,0.3058490331495504,0.3282717692735646,0.2141672128447238,0.8482880152678389,70451.15765687954
96,96,Computer Science,M,80.60606060606061,78.61271676300578,63.372093023255815,64.0,70.03610108303249,81.10599078341014,90.78947368421052,77.92207792207792,74.29906542056075,84.32203389830508,76.50656131839192,13,1,0,0,1,1,0.3844892540234112,0.47838977798507903,0.26946711426424347,1.1323461462727338,124992.9008010618
97,97,Computer Science,M,83.63636363636364,77.45664739884393,61.627906976744185,58.5,66.4259927797834,80.64516129032258,88.8157894736842,79.22077922077922,66.82242990654206,82.62711864406779,74.5778189327131,6,8,1,0,0,1,0.30872978031229287,0.2673311679908536,0.3652033533868729,0.9412643016900193,81632.82047273997
98,98,Computer Science,M,84.24242424242425,79.76878612716763,70.34883720930233,62.5,67.87003610108303,82.48847926267281,80.92105263157895,75.97402597402598,76.6355140186916,82.20338983050847,76.2952545397455,8,10,0,0,0,0,0.3910569050523488,0.36259707919655365,0.45179596080065,1.2054499450495526,127424.85890018201
99,99,Liberal Arts,F,79.39393939393939,80.92485549132948,66.86046511627907,82.5,88.08664259927798,79.26267281105991,87.5,76.62337662337663,73.3644859813084,64.40677966101696,77.89232176775877,19,6,0,0,0,0,0.5568565579541397,0.7426571484992295,0.4915142948500758,1.7910280013034452,133197.38331881943
100,100,Computer Science,M,72.12121212121212,73.98843930635839,54.651162790697676,54.5,59.92779783393502,76.036866359447,82.23684210526316,74.02597402597402,66.82242990654206,82.20338983050847,69.65141142799379,6,2,1,0,1,2,0.16336309768605917,0.20319363011433964,0.18583344525738754,0.5523901730577864,95627.87350692306
101,101,Mathmatics,M,82.42424242424242,79.76878612716763,73.25581395348837,63.0,66.4259927797834,83.41013824884793,80.26315789473684,72.07792207792208,85.98130841121495,92.79661016949153,77.94039720868952,6,6,0,0,0,0,0.3458864483940595,0.26437173704675365,0.31872708621556445,0.9289852716563776,108349.13091526204
102,102,Computer Science,M,79.39393939393939,84.39306358381504,65.69767441860465,66.5,70.7581227436823,88.94009216589862,91.44736842105263,83.11688311688312,71.49532710280374,82.20338983050847,78.39458607771878,6,15,0,0,0,0,0.4452969344406634,0.3350523630243988,0.569332113654818,1.34968141111988,160164.14269420772
103,103,Mathmatics,F,84.24242424242425,83.23699421965318,72.09302325581395,65.5,70.03610108303249,86.17511520737327,82.89473684210526,77.27272727272727,78.03738317757009,85.16949152542372,78.46579968261234,3,14,0,1,0,1,0.3874576120173967,0.21723240839322894,0.5019073203811701,1.1065973407917957,117344.67927036413
104,104,Computer Science,M,95.75757575757575,90.17341040462428,74.4186046511628,74.0,79.06137184115524,99.53917050691244,98.02631578947368,87.01298701298701,82.24299065420561,92.79661016949153,87.30290367875882,4,13,0,1,0,1,0.5447373185606674,0.278894320073511,0.5110064782965391,1.3346381169307175,121834.78683153959
105,105,Computer Science,M,89.6969696969697,91.90751445086705,77.32558139534883,71.5,73.64620938628158,92.62672811059907,92.76315789473684,91.55844155844156,77.10280373831776,86.01694915254237,84.41443553841049,5,15,0,0,0,0,0.5319826600495249,0.3204035000329886,0.5720451501466015,1.424431310229115,167691.49032694186
106,106,Computer Science,M,83.63636363636364,81.5028901734104,69.18604651162791,65.5,69.31407942238268,80.18433179723502,85.52631578947368,79.87012987012987,73.83177570093459,81.35593220338983,76.99078651049476,10,6,0,0,0,0,0.39480903031583636,0.4080958994857916,0.36940554744986004,1.172310477251488,148327.43152731966
107,107,Others,F,78.78787878787878,86.1271676300578,70.34883720930233,82.5,84.47653429602889,84.7926267281106,87.5,82.46753246753246,75.23364485981308,67.79661016949153,80.00308321482154,14,13,0,0,0,0,0.582781581704093,0.6200754427199157,0.624598875755354,1.8274559001793627,172685.62118122802
108,108,Mathmatics,M,88.48484848484848,83.23699421965318,69.76744186046511,64.5,71.11913357400722,90.78341013824885,89.47368421052632,77.27272727272727,81.30841121495327,91.52542372881356,80.74720747042434,3,13,0,1,0,1,0.4163017662653658,0.21796141738851696,0.480265641820621,1.1145288254745038,142605.83009597793
109,109,Others,M,76.36363636363636,81.5028901734104,70.93023255813954,81.5,82.31046931407943,76.036866359447,80.92105263157895,78.57142857142857,76.6355140186916,66.10169491525424,77.0873784905666,16,10,0,0,0,0,0.5349410771116155,0.6599508458071701,0.5603124871327585,1.755204410051544,188964.6846130581
110,110,Others,F,80.60606060606061,89.01734104046243,75.0,85.0,84.83754512635379,79.26267281105991,91.44736842105263,88.96103896103897,72.42990654205607,65.2542372881356,81.181617079622,19,12,0,0,0,0,0.6742182795020553,0.8007693282949702,0.6665291042208188,2.141516712017844,195190.90784213634
111,111,Mathmatics,M,87.27272727272727,84.39306358381504,72.67441860465117,65.0,68.95306859205776,87.55760368663594,82.89473684210526,74.67532467532467,88.3177570093458,94.91525423728814,80.6653954503951,4,8,0,1,0,1,0.38028233544187523,0.21612677673524777,0.3547953980091835,0.9512045101863065,138917.699838785
112,112,Electric Engineering,F,79.39393939393939,89.59537572254335,85.46511627906976,70.5,65.34296028880867,77.88018433179724,80.26315789473684,93.50649350649351,85.51401869158879,82.62711864406779,81.00883647530453,4,7,0,1,0,1,0.3759750147921608,0.2097231385325733,0.3279982776405341,0.9136964309652682,126742.43698543016
113,113,Information Science,M,81.21212121212122,90.7514450867052,84.88372093023256,93.0,91.33574007220217,85.71428571428571,84.21052631578948,83.76623376623377,88.3177570093458,70.76271186440678,85.39545419713227,16,11,0,0,0,0,0.687243990482858,0.6981962151241896,0.6101246518843787,1.9955648574914262,173395.10347501113
114,114,Mathmatics,M,87.27272727272727,83.23699421965318,71.51162790697674,64.0,69.31407942238268,92.62672811059907,83.55263157894737,76.62337662337663,82.71028037383178,93.22033898305085,80.40687844915456,1,14,0,1,0,1,0.38807885978836953,0.15076691662126107,0.4804687176917579,1.0193144941013885,104411.62393547109
115,115,Mathmatics,M,86.06060606060606,81.5028901734104,78.48837209302326,65.0,68.23104693140795,83.41013824884793,76.3157894736842,70.77922077922078,84.57943925233644,89.40677966101696,78.37742826735538,7,13,0,0,0,0,0.4409304947315222,0.3564586785716458,0.5271661249054824,1.3245552982086504,169010.1186714935
116,116,Computer Science,M,88.48484848484848,88.4393063583815,72.09302325581395,71.5,76.89530685920577,94.93087557603687,94.07894736842105,82.46753246753246,80.8411214953271,91.94915254237289,84.168011440794,5,12,0,0,0,0,0.49722025550616283,0.2964935434621959,0.48825734495467643,1.2819711439230352,152084.02848756037
117,117,Others,F,80.0,86.1271676300578,77.90697674418605,85.5,85.1985559566787,83.87096774193549,82.89473684210526,83.11688311688312,74.29906542056075,62.28813559322034,80.12024890456274,15,12,0,0,0,0,0.590895254336039,0.6496437990729467,0.6105009720030786,1.8510400254120642,180631.0801195333
118,118,Electric Engineering,M,83.03030303030303,88.4393063583815,83.13953488372093,65.5,63.537906137184116,82.48847926267281,80.92105263157895,85.06493506493507,86.44859813084112,89.83050847457628,80.84006239741937,4,13,0,1,0,1,0.43418190315966054,0.25510796437400424,0.4938138190731011,1.183103686606766,152440.86404495814
119,119,Liberal Arts,F,92.12121212121212,95.95375722543352,83.72093023255815,94.5,96.028880866426,94.00921658986175,93.42105263157895,88.96103896103897,83.17757009345794,73.72881355932203,89.56224722808895,17,17,0,0,0,0,0.8359081977103183,0.796342803719972,0.8007749706188866,2.433025972049177,259224.18552125763
120,120,Computer Science,F,83.03030303030303,83.23699421965318,72.67441860465117,64.5,69.67509025270758,87.09677419354838,82.89473684210526,75.97402597402598,78.50467289719626,86.01694915254237,78.36039651667332,8,11,0,0,0,0,0.43656621143932317,0.3778654580789827,0.4850004715041848,1.2994321410224905,109681.33138314306
121,121,Liberal Arts,M,70.3030303030303,79.76878612716763,70.93023255813954,82.5,83.75451263537906,73.27188940092167,76.97368421052632,69.48051948051948,76.6355140186916,60.59322033898305,74.42113890733586,20,9,1,0,0,1,0.5443161282756662,0.7896893246999015,0.5787135634527759,1.9127190164283436,145835.00452096673
122,122,Computer Science,F,93.33333333333333,91.90751445086705,77.90697674418605,71.5,73.28519855595668,95.39170506912443,91.44736842105263,85.71428571428571,86.91588785046729,96.61016949152543,86.40124396307985,4,13,0,1,0,1,0.5293132411188982,0.27557577985514264,0.5086078539837419,1.313496874957783,159311.51078272742
123,123,Mathmatics,M,83.63636363636364,79.1907514450867,69.18604651162791,59.5,64.25992779783394,76.036866359447,85.52631578947368,79.87012987012987,76.6355140186916,87.28813559322033,76.11300510218747,6,9,0,0,0,0,0.3451734943557943,0.28064905531819756,0.39699805852588976,1.0228206081998816,85859.05998689294
124,124,Computer Science,F,78.78787878787878,78.61271676300578,64.53488372093024,63.0,67.87003610108303,80.64516129032258,82.89473684210526,75.32467532467533,76.16822429906541,83.05084745762711,75.08891605866935,4,10,0,1,0,1,0.305253971792537,0.21093798971601954,0.3953821738901258,0.9115741353986824,103227.78351840242
125,125,Electric Engineering,M,88.48484848484848,98.84393063583815,92.44186046511628,76.0,72.20216606498195,89.86175115207374,90.13157894736842,97.40259740259741,92.5233644859813,93.64406779661017,89.1536165435416,3,15,0,1,0,1,0.5804691333235403,0.2642363665578328,0.5580501494530018,1.402755649334375,149216.14408056848
126,126,Computer Science,M,90.9090909090909,86.70520231213872,73.25581395348837,70.0,75.81227436823104,88.94009216589862,90.78947368421052,82.46753246753246,77.10280373831776,84.7457627118644,82.07280463107728,8,13,0,0,0,0,0.5204365073963303,0.40686423232811847,0.5502978460994808,1.4775985858239298,140172.5244764721
127,127,Computer Science,M,87.27272727272727,83.23699421965318,65.11627906976744,62.5,68.23104693140795,88.94009216589862,90.13157894736842,77.92207792207792,72.42990654205607,88.98305084745763,78.47637539184146,3,12,0,1,0,1,0.3672738596772676,0.20193600027648426,0.4465139476617843,1.0157238076155362,110532.08093174358
128,128,Information Science,F,69.6969696969697,80.34682080924856,80.23255813953489,84.5,83.03249097472924,68.66359447004608,71.71052631578948,75.32467532467533,79.90654205607477,56.355932203389834,74.97701099904579,21,9,1,0,0,1,0.5701167838326511,0.8285399969292945,0.5934934739292378,1.9921502546911833,172808.5637038766
129,129,Others,M,76.96969696969697,89.01734104046243,83.13953488372093,87.0,83.75451263537906,75.57603686635944,79.60526315789474,87.01298701298701,79.4392523364486,64.83050847457628,80.63451333775254,18,8,0,0,0,0,0.6078382905604729,0.731280264200261,0.5409295064662892,1.880048061227023,169640.89714078905
130,130,Electric Engineering,M,90.9090909090909,94.21965317919076,92.44186046511628,71.0,66.7870036101083,86.63594470046083,84.21052631578948,93.50649350649351,91.1214953271028,93.22033898305085,86.40524069964036,4,16,0,1,0,1,0.5599286062349581,0.29859348746137854,0.5917507460757419,1.4502728397720785,158591.7050339993
131,131,Computer Science,M,81.81818181818181,80.92485549132948,70.34883720930233,62.0,64.25992779783394,79.72350230414746,82.89473684210526,81.81818181818181,71.96261682242991,82.20338983050847,75.79542299340206,6,5,0,0,0,0,0.2990115063849127,0.24880953723708132,0.28531020321176515,0.8331312468337592,70212.73710967023
132,132,Information Science,M,76.36363636363636,84.97109826589596,83.72093023255815,84.5,82.31046931407943,66.82027649769586,76.3157894736842,82.46753246753246,81.77570093457943,63.13559322033898,78.23810267700007,19,7,0,0,0,0,0.5729539278896894,0.7515974539923336,0.5201449056801707,1.8446962875621935,173460.97370297078
133,133,Others,F,84.84848484848484,95.3757225433526,79.06976744186046,92.5,89.89169675090253,88.0184331797235,89.47368421052632,95.45454545454545,78.50467289719626,64.83050847457628,85.79675158011683,17,14,0,0,0,0,0.7409474376543785,0.7594809759852591,0.7076256175698523,2.20805403120949,212468.06692738592
134,134,Others,F,79.39393939393939,84.97109826589596,72.09302325581395,83.5,84.83754512635379,78.3410138248848,84.21052631578948,83.11688311688312,70.09345794392523,58.898305084745765,77.94557923282315,18,12,0,0,0,0,0.6025698573825599,0.7520543605941328,0.6446193301930704,1.9992435481697628,163924.11893738934
135,135,Mathmatics,M,78.78787878787878,79.76878612716763,72.67441860465117,61.0,61.01083032490975,78.80184331797236,76.3157894736842,77.92207792207792,79.4392523364486,85.16949152542372,75.08903684202141,6,9,0,0,0,0,0.32765716810978707,0.27688036099304975,0.39427406507064544,0.9988115941734822,112649.09403917126
136,136,Information Science,M,69.6969696969697,80.92485549132948,82.55813953488372,85.0,78.33935018050542,60.36866359447004,63.81578947368421,76.62337662337663,86.91588785046729,59.74576271186441,74.39887951575507,18,8,1,0,0,1,0.5011695581145755,0.7083301409270548,0.5243412718684055,1.733840970910036,178681.65965723852
137,137,Computer Science,M,78.78787878787878,75.14450867052022,65.69767441860465,59.0,62.09386281588448,72.35023041474655,78.28947368421052,70.12987012987013,70.5607476635514,78.38983050847457,71.04440770937413,6,6,1,0,0,1,0.22792146201893598,0.23899118815343726,0.3003821521054753,0.7672948022778485,61108.775421939295
138,138,Information Science,M,87.27272727272727,93.0635838150289,93.02325581395348,95.5,96.028880866426,86.63594470046083,82.89473684210526,81.81818181818181,95.32710280373831,72.88135593220339,88.44457698648252,21,12,0,0,0,0,0.8310442402588585,0.9011100969346688,0.7124525880178731,2.4446069252114,230622.73033142972
139,139,Mathmatics,M,75.15151515151516,76.30057803468208,72.67441860465117,59.0,58.48375451263538,74.19354838709677,73.6842105263158,74.67532467532467,76.16822429906541,82.20338983050847,72.25349640217948,7,3,1,0,0,1,0.23434925252889782,0.25724301307958225,0.23376751064862894,0.725359776257109,97478.35719199364
140,140,Computer Science,F,84.84848484848484,87.28323699421965,72.67441860465117,65.5,68.95306859205776,89.86175115207374,86.84210526315789,87.01298701298701,77.10280373831776,86.44067796610169,80.65195341720515,4,10,0,1,0,1,0.40041705553405516,0.2314126354050364,0.4101811456409435,1.0420108365800351,125362.91535101703
141,141,Computer Science,F,83.63636363636364,77.45664739884393,56.395348837209305,55.5,62.09386281588448,80.18433179723502,83.55263157894737,73.37662337662337,67.75700934579439,83.05084745762711,72.30036662445285,8,10,1,0,0,1,0.322719083693365,0.347893975593007,0.441168630873522,1.1117816901598938,138378.64059428772
142,142,Mathmatics,M,91.51515151515152,87.28323699421965,76.74418604651163,70.5,71.84115523465704,87.55760368663594,88.15789473684211,84.41558441558442,88.3177570093458,95.33898305084746,84.16715526897956,7,9,0,0,0,0,0.4992420759372847,0.34709698727648036,0.4317251306446604,1.2780641938584254,135201.04528997623
